"Gene","Source","Df","Sum_Sq","Mean_Sq","F_value","P_value"
"YOR105W","Within_Groups",4,2.46650781445691,0.616626953614226,NA,NA
"YOR111W","Between_Groups",1,14.6786496165872,14.6786496165872,5.3668426734174,0.0814359540200784
"YOR111W","Within_Groups",4,10.9402496102912,2.7350624025728,NA,NA
"YOR114W","Between_Groups",1,0.462901610772177,0.462901610772177,0.215135108215402,0.666889003861805
"YOR114W","Within_Groups",4,8.60671444306899,2.15167861076725,NA,NA
"YOR121C","Between_Groups",1,18.6264292889348,18.6264292889348,3.96891308525725,0.117153969557995
"YOR121C","Within_Groups",4,18.7723226876635,4.69308067191587,NA,NA
"YOR131C","Between_Groups",1,781.695451194506,781.695451194506,50.2820798817626,0.00208848194109207
"YOR131C","Within_Groups",4,62.1848143937282,15.5462035984321,NA,NA
"YOR139C","Between_Groups",1,0.00215183620441148,0.00215183620441148,0.0215575799503513,0.890373030327681
"YOR139C","Within_Groups",4,0.399272313379761,0.0998180783449402,NA,NA
"YOR146W","Between_Groups",1,0.00353196949464814,0.00353196949464814,0.679417294962855,0.456099808276395
"YOR146W","Within_Groups",4,0.0207941100165326,0.00519852750413314,NA,NA
"YOR152C","Between_Groups",1,112.274886469723,112.274886469723,6.89162252849652,0.0584802177697731
"YOR152C","Within_Groups",4,65.1660104745854,16.2915026186464,NA,NA
"YOR161C-C","Between_Groups",1,5.26921610946921,5.26921610946921,2.68776726773252,0.176464582266375
"YOR161C-C","Within_Groups",4,7.84177435706995,1.96044358926749,NA,NA
"YOR169C","Between_Groups",1,0.968268702335276,0.968268702335276,21.6470053414403,0.00964245357215463
"YOR169C","Within_Groups",4,0.178919658781929,0.0447299146954824,NA,NA
"YOR170W","Between_Groups",1,3.8317482238565,3.8317482238565,3.47497014444323,0.135750383669434
"YOR170W","Within_Groups",4,4.41068333203816,1.10267083300954,NA,NA
"YOR186W","Between_Groups",1,557.951198741294,557.951198741294,229.991857310993,0.000110215168567787
"YOR186W","Within_Groups",4,9.70384265364384,2.42596066341096,NA,NA
"YOR192C-C","Between_Groups",1,1.18856703373808,1.18856703373808,7.46768206416467,0.0522969040852855
"YOR192C-C","Within_Groups",4,0.636645761576641,0.15916144039416,NA,NA
"YOR199W","Between_Groups",1,6.69141678840736,6.69141678840736,11.6112512890083,0.027088909072755
"YOR199W","Within_Groups",4,2.30514924597033,0.576287311492582,NA,NA
"YOR203W","Between_Groups",1,7536303.06535678,7536303.06535678,80.727320859999,0.000849317236092653
"YOR203W","Within_Groups",4,373420.199509734,93355.0498774335,NA,NA
"YOR214C","Between_Groups",1,763.595302374335,763.595302374335,56.6696595635585,0.00166729108711227
"YOR214C","Within_Groups",4,53.8979982061065,13.4744995515266,NA,NA
"YOR218C","Between_Groups",1,0.145306895207862,0.145306895207862,0.725813550645971,0.442246267822856
"YOR218C","Within_Groups",4,0.800794612217089,0.200198653054272,NA,NA
"YOR223W","Between_Groups",1,64.3237352651505,64.3237352651505,33.7677764159605,0.00436440292584812
"YOR223W","Within_Groups",4,7.61954053151663,1.90488513287916,NA,NA
"YOR225W","Between_Groups",1,615.691490536655,615.691490536655,88.7505873875685,0.000707734491401146
"YOR225W","Within_Groups",4,27.7492919724787,6.93732299311966,NA,NA
"YOR228C","Between_Groups",1,72.6443633811339,72.6443633811339,187.651044819813,0.000164503656062388
"YOR228C","Within_Groups",4,1.54849899079195,0.387124747697987,NA,NA
"YOR238W","Between_Groups",1,2.38028570258285,2.38028570258285,0.872826129740583,0.403063886355979
"YOR238W","Within_Groups",4,10.9084071682882,2.72710179207204,NA,NA
"YOR248W","Between_Groups",1,4.45384946458606,4.45384946458606,2.61925115014075,0.180885115462033
"YOR248W","Within_Groups",4,6.80171424469429,1.70042856117357,NA,NA
"YOR262W","Between_Groups",1,429.482582542919,429.482582542919,148.875664309919,0.000259001415739203
"YOR262W","Within_Groups",4,11.5393629854468,2.8848407463617,NA,NA
"YOR263C","Between_Groups",1,0.204535285890867,0.204535285890867,0.285550640556037,0.62140493201138
"YOR263C","Within_Groups",4,2.86513503163694,0.716283757909235,NA,NA
"YOR268C","Between_Groups",1,0.178787438747668,0.178787438747668,1.9293686141691,0.237159860564705
"YOR268C","Within_Groups",4,0.370665174989725,0.0926662937474312,NA,NA
"YOR277C","Between_Groups",1,9.84189875280357,9.84189875280357,0.345137130931473,0.588441454206412
"YOR277C","Within_Groups",4,114.063632924592,28.5159082311479,NA,NA
"YOR282W","Between_Groups",1,0.209836183957708,0.209836183957708,0.912720256781461,0.393494456840963
"YOR282W","Within_Groups",4,0.919607875024735,0.229901968756184,NA,NA
"YOR283W","Between_Groups",1,1928.50362582456,1928.50362582456,19.4551235968275,0.0115934414933555
"YOR283W","Within_Groups",4,396.502981073642,99.1257452684105,NA,NA
"YOR289W","Between_Groups",1,11602.8038125999,11602.8038125999,220.781736221927,0.000119460309208587
"YOR289W","Within_Groups",4,210.213109311485,52.5532773278712,NA,NA
"YOR292C","Between_Groups",1,1244.43420176379,1244.43420176379,265.123184016658,8.3255597868604e-05
"YOR292C","Within_Groups",4,18.7751849221244,4.6937962305311,NA,NA
"YOR293C-A","Between_Groups",1,14.2414738346827,14.2414738346827,8.80353248494297,0.0412637795449526
"YOR293C-A","Within_Groups",4,6.47079969729898,1.61769992432474,NA,NA
"YOR296W","Between_Groups",1,0.134664373323753,0.134664373323753,1.01199390814879,0.371341665634855
"YOR296W","Within_Groups",4,0.53227345437322,0.133068363593305,NA,NA
"YOR300W","Between_Groups",1,1.96816564597544,1.96816564597544,3.75387693378378,0.124736271490563
"YOR300W","Within_Groups",4,2.0972084921192,0.524302123029801,NA,NA
"YOR302W","Between_Groups",1,651817.114883816,651817.114883816,547.379149113616,1.97835307603244e-05
"YOR302W","Within_Groups",4,4763.18556115496,1190.79639028874,NA,NA
"YOR304C-A","Between_Groups",1,2.36765624755485,2.36765624755485,0.316799796453983,0.603588086206374
"YOR304C-A","Within_Groups",4,29.894668797854,7.47366719946351,NA,NA
"YOR309C","Between_Groups",1,37.4491820722206,37.4491820722206,59.1193262298448,0.0015390025836415
"YOR309C","Within_Groups",4,2.53380303602414,0.633450759006035,NA,NA
"YOR314W","Between_Groups",1,3.33231797158291,3.33231797158291,3.04750929054382,0.155794706000795
"YOR314W","Within_Groups",4,4.37382485680727,1.09345621420182,NA,NA
"YOR314W-A","Between_Groups",1,2.12654478201506,2.12654478201506,14.7037840640083,0.018545732698618
"YOR314W-A","Within_Groups",4,0.57850272358675,0.144625680896687,NA,NA
"YOR316C-A","Between_Groups",1,25.114053396427,25.114053396427,28.786936788556,0.00582543019926606
"YOR316C-A","Within_Groups",4,3.48964581829504,0.872411454573759,NA,NA
"YOR318C","Between_Groups",1,36.0227493054569,36.0227493054569,40.8634258800853,0.00307435176894569
"YOR318C","Within_Groups",4,3.52616047525398,0.881540118813495,NA,NA
"YOR325W","Between_Groups",1,0.000218710721751156,0.000218710721751156,0.0092836203373926,0.927875765299603
"YOR325W","Within_Groups",4,0.0942350995851187,0.0235587748962797,NA,NA
"YOR329W-A","Between_Groups",1,11.6573895178397,11.6573895178397,27.1278668908834,0.00647853517784888
"YOR329W-A","Within_Groups",4,1.71888037710142,0.429720094275354,NA,NA
"YOR331C","Between_Groups",1,0.0892656449040605,0.0892656449040605,3.6568677918048,0.12840607841448
"YOR331C","Within_Groups",4,0.0976416430521317,0.0244104107630329,NA,NA
"YOR333C","Between_Groups",1,0.379525443982914,0.379525443982914,5.44246068854168,0.0799968775935497
"YOR333C","Within_Groups",4,0.278936654357063,0.0697341635892657,NA,NA
"YOR338W","Between_Groups",1,122.174324279219,122.174324279219,0.385860570611909,0.568130631723939
"YOR338W","Within_Groups",4,1266.51265855407,316.628164638516,NA,NA
"YOR342C","Between_Groups",1,1321.31378343346,1321.31378343346,42.8396245465323,0.00281660793056689
"YOR342C","Within_Groups",4,123.373049826639,30.8432624566598,NA,NA
"YOR343C","Between_Groups",1,64.6695172580531,64.6695172580531,605.654618054664,1.61784088329186e-05
"YOR343C","Within_Groups",4,0.427104923038604,0.106776230759651,NA,NA
"YOR345C","Between_Groups",1,0.0765795144612437,0.0765795144612437,1.77242097745175,0.25389017051066
"YOR345C","Within_Groups",4,0.172824662843573,0.0432061657108931,NA,NA
"YOR364W","Between_Groups",1,1.1025514921409,1.1025514921409,73.5436097827751,0.00101550917074942
"YOR364W","Within_Groups",4,0.0599672219189399,0.014991805479735,NA,NA
"YOR365C","Between_Groups",1,0.977572931165565,0.977572931165565,3.74612416291443,0.125023593242645
"YOR365C","Within_Groups",4,1.0438233103358,0.260955827583949,NA,NA
"YOR366W","Between_Groups",1,0.00236845759001439,0.00236845759001439,0.24267421475596,0.648097006896342
"YOR366W","Within_Groups",4,0.0390392954174579,0.00975982385436447,NA,NA
"YOR376W","Between_Groups",1,2.03167451850348,2.03167451850348,9.6634795142011,0.0359200662647278
"YOR376W","Within_Groups",4,0.840970176639918,0.210242544159979,NA,NA
"YOR376W-A","Between_Groups",1,212.417834074094,212.417834074094,19.6602339410454,0.0113868099862735
"YOR376W-A","Within_Groups",4,43.2177632699724,10.8044408174931,NA,NA
"YOR378W","Between_Groups",1,2.26841828372105,2.26841828372105,51.1339991008095,0.0020236233611819
"YOR378W","Within_Groups",4,0.177448924286084,0.0443622310715209,NA,NA
"YOR379C","Between_Groups",1,0.00336801967692481,0.00336801967692481,1,0.373900966300059
"YOR379C","Within_Groups",4,0.0134720787076992,0.00336801967692481,NA,NA
"YOR381W-A","Between_Groups",1,11.192501543239,11.192501543239,2.59816486911766,0.18228045774816
"YOR381W-A","Within_Groups",4,17.2313953995382,4.30784884988455,NA,NA
"YOR385W","Between_Groups",1,5.63599244337236,5.63599244337236,2.60192144561385,0.1820306439727
"YOR385W","Within_Groups",4,8.6643544952107,2.16608862380268,NA,NA
"YOR387C","Between_Groups",1,18824947.176207,18824947.176207,27.0752108401587,0.00650103497033961
"YOR387C","Within_Groups",4,2781133.97341088,695283.49335272,NA,NA
"YOR389W","Between_Groups",1,35.7085208574418,35.7085208574418,11.6564530643798,0.0269243537245737
"YOR389W","Within_Groups",4,12.2536489136859,3.06341222842146,NA,NA
"YOR390W","Between_Groups",1,0.316453120357394,0.316453120357394,1.13484311193431,0.346776842522353
"YOR390W","Within_Groups",4,1.11540746744458,0.278851866861144,NA,NA
"YOR392W","Between_Groups",1,0.23563953480181,0.23563953480181,3.12640854466189,0.151764007668828
"YOR392W","Within_Groups",4,0.301482715947852,0.075370678986963,NA,NA
"YOR394C-A","Between_Groups",1,0.262699458306741,0.262699458306741,1.978530670366,0.232280414802594
"YOR394C-A","Within_Groups",4,0.531100098151415,0.132775024537854,NA,NA
"YOS1","Between_Groups",1,126.415617492853,126.415617492853,11.8653708654921,0.0261829997994099
"YOS1","Within_Groups",4,42.6166594962509,10.6541648740627,NA,NA
"YOS9","Between_Groups",1,135.4889823751,135.4889823751,24.5577392069407,0.00773042144628745
"YOS9","Within_Groups",4,22.0686409662346,5.51716024155866,NA,NA
"YOX1","Between_Groups",1,42.6917736129913,42.6917736129913,0.950519701386217,0.384792458869948
"YOX1","Within_Groups",4,179.656554412205,44.9141386030511,NA,NA
"YPC1","Between_Groups",1,104.352978942658,104.352978942658,151.955400485454,0.000248829374525976
"YPC1","Within_Groups",4,2.74693702518714,0.686734256296784,NA,NA
"YPD1","Between_Groups",1,2261.9017965085,2261.9017965085,374.53150304149,4.20226446924612e-05
"YPD1","Within_Groups",4,24.1571326111698,6.03928315279244,NA,NA
"YPI1","Between_Groups",1,205.47044912449,205.47044912449,9.2567062838906,0.0383089459903923
"YPI1","Within_Groups",4,88.787714689433,22.1969286723583,NA,NA
"YPK1","Between_Groups",1,14.7973882676411,14.7973882676411,6.86155758109024,0.0588328526300853
"YPK1","Within_Groups",4,8.6262561191186,2.15656402977965,NA,NA
"YPK2","Between_Groups",1,408.926348590523,408.926348590523,145.500445284111,0.000270882674140267
"YPK2","Within_Groups",4,11.2419270688013,2.81048176720033,NA,NA
"YPK3","Between_Groups",1,3.84703929728741,3.84703929728741,1.64856828183336,0.268480270908509
"YPK3","Within_Groups",4,9.33425528000368,2.33356382000092,NA,NA
"YPK9","Between_Groups",1,7.00192863715976,7.00192863715976,62.2685381613343,0.00139473200248296
"YPK9","Within_Groups",4,0.449789177257905,0.112447294314476,NA,NA
"YPL014W","Between_Groups",1,159.660790875346,159.660790875346,47.5328521007523,0.00232049624190834
"YPL014W","Within_Groups",4,13.4358267025024,3.35895667562559,NA,NA
"YPL025C","Between_Groups",1,6.28850757228586,6.28850757228586,4.62439130791048,0.097933268585228
"YPL025C","Within_Groups",4,5.43942512955488,1.35985628238872,NA,NA
"YPL034W","Between_Groups",1,19.0704025633517,19.0704025633517,20.7066796439525,0.0104139759095199
"YPL034W","Within_Groups",4,3.68391318961102,0.920978297402756,NA,NA
"YPL035C","Between_Groups",1,18.8205637100754,18.8205637100754,5.06439938168667,0.0876042187210185
"YPL035C","Within_Groups",4,14.8649917130409,3.71624792826022,NA,NA
"YPL038W-A","Between_Groups",1,0.00494581654565029,0.00494581654565029,0.00121768654985277,0.973835112891681
"YPL038W-A","Within_Groups",4,16.2465999029004,4.0616499757251,NA,NA
"YPL039W","Between_Groups",1,7.97408825463524,7.97408825463524,2.11426569718069,0.219608473136793
"YPL039W","Within_Groups",4,15.0862557440504,3.77156393601261,NA,NA
"YPL041C","Between_Groups",1,418.67398820273,418.67398820273,93.3723107278851,0.000641691330704066
"YPL041C","Within_Groups",4,17.9356807147195,4.48392017867986,NA,NA
"YPL044C","Between_Groups",1,0.00134001822994066,0.00134001822994066,0.00681516590831254,0.938172238696326
"YPL044C","Within_Groups",4,0.786491919914217,0.196622979978554,NA,NA
"YPL062W","Between_Groups",1,0.00766537785780149,0.00766537785780149,0.0184033654741473,0.898643962436456
"YPL062W","Within_Groups",4,1.66608175413778,0.416520438534444,NA,NA
"YPL067C","Between_Groups",1,45.8307179336298,45.8307179336298,12.8078996261182,0.0231922710679149
"YPL067C","Within_Groups",4,14.3132658036047,3.57831645090117,NA,NA
"YPL068C","Between_Groups",1,0.0603389773361473,0.0603389773361473,0.0655561313467326,0.810548808011015
"YPL068C","Within_Groups",4,3.68166797500656,0.92041699375164,NA,NA
"YPL071C","Between_Groups",1,134.233852209048,134.233852209048,14.9612300979554,0.0180244969013217
"YPL071C","Within_Groups",4,35.8884533772105,8.97211334430262,NA,NA
"YPL073C","Between_Groups",1,5.13757613267172e-05,5.13757613267172e-05,0.00125828307166525,0.973402757312764
"YPL073C","Within_Groups",4,0.163320201896144,0.040830050474036,NA,NA
"YPL077C","Between_Groups",1,135.650889210859,135.650889210859,37.0187944900218,0.00368875277497548
"YPL077C","Within_Groups",4,14.6575155760323,3.66437889400809,NA,NA
"YPL080C","Between_Groups",1,41.5343958463085,41.5343958463085,93.9444762205519,0.000634163615542589
"YPL080C","Within_Groups",4,1.76846569451508,0.442116423628771,NA,NA
"YPL088W","Between_Groups",1,887.099218408104,887.099218408104,119.774609982034,0.000395938215028149
"YPL088W","Within_Groups",4,29.6256182688859,7.40640456722147,NA,NA
"YPL102C","Between_Groups",1,0.2260937536875,0.2260937536875,10.0242513237129,0.0339842837197299
"YPL102C","Within_Groups",4,0.0902187091629133,0.0225546772907283,NA,NA
"YPL107W","Between_Groups",1,590.417291596458,590.417291596458,1742.00887379208,1.96965564794723e-06
"YPL107W","Within_Groups",4,1.35571592195443,0.338928980488607,NA,NA
"YPL108W","Between_Groups",1,26.6877104181163,26.6877104181163,38.6569389931049,0.00340627047592778
"YPL108W","Within_Groups",4,2.76149235953488,0.690373089883721,NA,NA
"YPL109C","Between_Groups",1,11.4989393177838,11.4989393177838,229.495839408879,0.00011068528687105
"YPL109C","Within_Groups",4,0.200420876428994,0.0501052191072486,NA,NA
"YPL113C","Between_Groups",1,17.0261801354923,17.0261801354923,23.0749435246675,0.00862522549968359
"YPL113C","Within_Groups",4,2.95145773462736,0.73786443365684,NA,NA
"YPL114W","Between_Groups",1,0.000570580312802568,0.000570580312802568,0.0425512961704978,0.846646591339575
"YPL114W","Within_Groups",4,0.0536369383923181,0.0134092345980795,NA,NA
"YPL119C-A","Between_Groups",1,661.235277229874,661.235277229874,275.825126548287,7.69943751847073e-05
"YPL119C-A","Within_Groups",4,9.58919566907716,2.39729891726929,NA,NA
"YPL136W","Between_Groups",1,0.00317961392129194,0.00317961392129194,0.112222563440799,0.754458822243605
"YPL136W","Within_Groups",4,0.11333242883796,0.02833310720949,NA,NA
"YPL142C","Between_Groups",1,13.8276689624827,13.8276689624827,3.60368412311416,0.130488910843876
"YPL142C","Within_Groups",4,15.3483696018656,3.83709240046639,NA,NA
"YPL150W","Between_Groups",1,7.83605705188605,7.83605705188605,14.6130812191319,0.0187347824504598
"YPL150W","Within_Groups",4,2.14494313263019,0.536235783157547,NA,NA
"YPL152W-A","Between_Groups",1,1.20735871979435,1.20735871979435,6.3443129393896,0.0654409538415588
"YPL152W-A","Within_Groups",4,0.761222676957363,0.190305669239341,NA,NA
"YPL162C","Between_Groups",1,64.4564731701854,64.4564731701854,20.1872362021873,0.0108805791687039
"YPL162C","Within_Groups",4,12.771728140418,3.19293203510451,NA,NA
"YPL168W","Between_Groups",1,68.7512850655827,68.7512850655827,20.802102534541,0.0103315333174938
"YPL168W","Within_Groups",4,13.2200646451818,3.30501616129544,NA,NA
"YPL182C","Between_Groups",1,0.595716595252815,0.595716595252815,2.09626438015198,0.221224968047223
"YPL182C","Within_Groups",4,1.13672035053064,0.28418008763266,NA,NA
"YPL185W","Between_Groups",1,6.43415645836792,6.43415645836792,9.20766258413858,0.0386130602750362
"YPL185W","Within_Groups",4,2.7951312939949,0.698782823498725,NA,NA
"YPL191C","Between_Groups",1,347.741602801543,347.741602801543,404.768934984672,3.6026128546542e-05
"YPL191C","Within_Groups",4,3.43644556432881,0.859111391082202,NA,NA
"YPL197C","Between_Groups",1,1.25758391349461,1.25758391349461,2.59146697325316,0.182727203095401
"YPL197C","Within_Groups",4,1.94111509268577,0.485278773171443,NA,NA
"YPL199C","Between_Groups",1,1173.67596521702,1173.67596521702,173.154681174281,0.000192639012708073
"YPL199C","Within_Groups",4,27.1127747112009,6.77819367780022,NA,NA
"YPL205C","Between_Groups",1,741.563431411585,741.563431411585,79.7626627960427,0.000869155990218311
"YPL205C","Within_Groups",4,37.1884992509742,9.29712481274354,NA,NA
